Date & Time, Latitude Degree, Latitude Minute, Latitude Seconds, Latitude Direction, Longitude Degree, Longitude Minute, Longitude Second, Longitudem Direction, Altitude (meters), Speed (meters per second),Heart Rate (beats per minute),Posture,Acceleration,,latitude,longitude
2:20:16 PM,33,12,56.4,North,-87,32,38.652,West,93.1,0,79,16,0.08,,33.21566667,-87.54407000
2:20:17 PM,33,12,56.4,North,-87,32,38.652,West,93.1,0,77,17,0.07,,33.21566667,-87.54407000
2:20:18 PM,33,12,56.4,North,-87,32,38.652,West,93,0,76,18,0.04,,33.21566667,-87.54407000
2:20:19 PM,33,12,56.4,North,-87,32,38.652,West,93,0,74,19,0.06,,33.21566667,-87.54407000
2:20:20 PM,33,12,56.4,North,-87,32,38.652,West,93,0,73,19,0.06,,33.21566667,-87.54407000
2:20:21 PM,33,12,56.4,North,-87,32,38.652,West,93,0,76,18,0.04,,33.21566667,-87.54407000
2:20:22 PM,33,12,56.4,North,-87,32,38.652,West,93,0,78,18,0.04,,33.21566667,-87.54407000
2:20:23 PM,33,12,56.4,North,-87,32,38.652,West,93,0,79,18,0.06,,33.21566667,-87.54407000
2:20:24 PM,33,12,56.4,North,-87,32,38.652,West,93,0,79,18,0.06,,33.21566667,-87.54407000
2:20:25 PM,33,12,56.394,North,-87,32,38.652,West,93,0,78,18,0.04,,33.21566500,-87.54407000
2:20:26 PM,33,12,56.394,North,-87,32,38.652,West,93,0,75,18,0.03,,33.21566500,-87.54407000
2:20:27 PM,33,12,56.394,North,-87,32,38.652,West,93,0,73,18,0.03,,33.21566500,-87.54407000
2:20:28 PM,33,12,56.394,North,-87,32,38.652,West,93,0,73,18,0.06,,33.21566500,-87.54407000
2:20:29 PM,33,12,56.394,North,-87,32,38.652,West,93,0,72,18,0.03,,33.21566500,-87.54407000
2:20:31 PM,33,12,56.394,North,-87,32,38.652,West,93,0,74,18,0.04,,33.21566500,-87.54407000
2:20:32 PM,33,12,56.394,North,-87,32,38.652,West,93,0,77,18,0.06,,33.21566500,-87.54407000
2:20:33 PM,33,12,56.394,North,-87,32,38.652,West,93,0,77,18,0.07,,33.21566500,-87.54407000
2:20:34 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,80,17,0.06,,33.21566500,-87.54407000
2:20:35 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,82,17,0.06,,33.21566500,-87.54407000
2:20:36 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,81,17,0.04,,33.21566500,-87.54407000
2:20:37 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,79,17,0.04,,33.21566500,-87.54407000
2:20:38 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,79,17,0.03,,33.21566500,-87.54407000
2:20:39 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,76,17,0.07,,33.21566500,-87.54407000
2:20:40 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,75,16,0.06,,33.21566500,-87.54407000
2:20:41 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,76,15,0.04,,33.21566500,-87.54407000
2:20:42 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,77,15,0.1,,33.21566500,-87.54407000
2:20:43 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,82,15,0.14,,33.21566500,-87.54407000
2:20:44 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,85,17,0.09,,33.21566500,-87.54407000
2:20:45 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,86,17,0.09,,33.21566500,-87.54407000
2:20:46 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,85,16,0.07,,33.21566500,-87.54407000
2:20:47 PM,33,12,56.394,North,-87,32,38.652,West,92.9,0,83,16,0.09,,33.21566500,-87.54407000
2:20:48 PM,33,12,56.394,North,-87,32,38.658,West,92.9,0,80,15,0.07,,33.21566500,-87.54407167
2:20:49 PM,33,12,56.394,North,-87,32,38.658,West,92.9,0,78,15,0.09,,33.21566500,-87.54407167
2:20:51 PM,33,12,56.394,North,-87,32,38.658,West,92.9,0,76,15,0.08,,33.21566500,-87.54407167
2:20:52 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,77,15,0.06,,33.21566500,-87.54407167
2:20:53 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,79,13,0.08,,33.21566500,-87.54407167
2:20:54 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,81,15,0.12,,33.21566500,-87.54407167
2:20:55 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,84,19,0.13,,33.21566500,-87.54407167
2:20:56 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,84,15,0.13,,33.21566500,-87.54407167
2:20:57 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,83,13,0.1,,33.21566500,-87.54407167
2:20:58 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,82,12,0.07,,33.21566500,-87.54407167
2:20:59 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,78,12,0.04,,33.21566500,-87.54407167
2:21:00 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,76,12,0.03,,33.21566500,-87.54407167
2:21:01 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,76,12,0.03,,33.21566500,-87.54407167
2:21:02 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,74,16,0.18,,33.21566500,-87.54407167
2:21:03 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,77,21,0.19,,33.21566500,-87.54407167
2:21:05 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,78,23,0.1,,33.21566500,-87.54407167
2:21:06 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,77,24,0.08,,33.21566500,-87.54407167
2:21:07 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,77,24,0.06,,33.21566500,-87.54407167
2:21:08 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,76,24,0.06,,33.21566500,-87.54407167
2:21:09 PM,33,12,56.394,North,-87,32,38.658,West,92.8,0,73,24,0.06,,33.21566500,-87.54407167
2:21:10 PM,33,12,56.394,North,-87,32,38.658,West,92.7,0,73,24,0.06,,33.21566500,-87.54407167
2:21:11 PM,33,12,56.394,North,-87,32,38.658,West,92.7,0,74,24,0.06,,33.21566500,-87.54407167
2:21:12 PM,33,12,56.394,North,-87,32,38.658,West,92.7,0,76,24,0.06,,33.21566500,-87.54407167
2:21:13 PM,33,12,56.394,North,-87,32,38.658,West,92.7,0,78,24,0.07,,33.21566500,-87.54407167
2:21:14 PM,33,12,56.4,North,-87,32,38.658,West,92.7,0,78,24,0.06,,33.21566667,-87.54407167
2:21:15 PM,33,12,56.4,North,-87,32,38.658,West,92.7,0,78,24,0.03,,33.21566667,-87.54407167
2:21:16 PM,33,12,56.4,North,-87,32,38.658,West,92.7,0,78,24,0.04,,33.21566667,-87.54407167
2:21:17 PM,33,12,56.4,North,-87,32,38.658,West,92.7,0,75,24,0.06,,33.21566667,-87.54407167
2:21:19 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,73,24,0.06,,33.21566667,-87.54407167
2:21:20 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,73,24,0.04,,33.21566667,-87.54407167
2:21:21 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,73,24,0.06,,33.21566667,-87.54407167
2:21:22 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,74,24,0.09,,33.21566667,-87.54407167
2:21:23 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,75,24,0.04,,33.21566667,-87.54407167
2:21:24 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,77,22,0.04,,33.21566667,-87.54407167
2:21:25 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,78,23,0.07,,33.21566667,-87.54407167
2:21:26 PM,33,12,56.4,North,-87,32,38.658,West,92.6,0,77,24,0.08,,33.21566667,-87.54407167
2:21:27 PM,33,12,56.394,North,-87,32,38.658,West,92.6,0,78,24,0.04,,33.21566500,-87.54407167
2:21:28 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,79,26,0.07,,33.21566500,-87.54407000
2:21:30 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,77,26,0.06,,33.21566500,-87.54407000
2:21:31 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,76,24,0.04,,33.21566500,-87.54407000
2:21:32 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,74,24,0.06,,33.21566500,-87.54407000
2:21:33 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,73,24,0.06,,33.21566500,-87.54407000
2:21:34 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,74,24,0.06,,33.21566500,-87.54407000
2:21:35 PM,33,12,56.394,North,-87,32,38.652,West,92.6,0,78,22,0.1,,33.21566500,-87.54407000
2:21:36 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,81,22,0.08,,33.21566667,-87.54407000
2:21:37 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,83,20,0.07,,33.21566667,-87.54407000
2:21:38 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,83,18,0.1,,33.21566667,-87.54407000
2:21:39 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,83,18,0.06,,33.21566667,-87.54407000
2:21:40 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,80,18,0.06,,33.21566667,-87.54407000
2:21:41 PM,33,12,56.4,North,-87,32,38.652,West,92.6,0,77,18,0.07,,33.21566667,-87.54407000
2:21:42 PM,33,12,56.4,North,-87,32,38.652,West,92.5,0,73,18,0.06,,33.21566667,-87.54407000
2:21:44 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,71,19,0.06,,33.21566667,-87.54406833
2:21:45 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,72,18,0.04,,33.21566667,-87.54406833
2:21:46 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,77,19,0.04,,33.21566667,-87.54406833
2:21:47 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,80,19,0.04,,33.21566667,-87.54406833
2:21:48 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,82,18,0.04,,33.21566667,-87.54406833
2:21:49 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,83,18,0.06,,33.21566667,-87.54406833
2:21:50 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,82,18,0.06,,33.21566833,-87.54406833
2:21:51 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,80,18,0.03,,33.21566833,-87.54406833
2:21:52 PM,33,12,56.4,North,-87,32,38.646,West,92.5,0,77,19,0.03,,33.21566667,-87.54406833
2:21:53 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,74,18,0.04,,33.21566833,-87.54406833
2:21:55 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,75,15,0.13,,33.21566833,-87.54406833
2:21:56 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,80,17,0.13,,33.21566833,-87.54406833
2:21:57 PM,33,12,56.406,North,-87,32,38.646,West,92.5,0,84,17,0.07,,33.21566833,-87.54406833
2:21:58 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,85,17,0.04,,33.21566833,-87.54406833
2:21:59 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,86,18,0.09,,33.21566833,-87.54406833
2:22:00 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,87,18,0.14,,33.21566833,-87.54406833
2:22:01 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,87,18,0.04,,33.21566833,-87.54406833
2:22:02 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,85,18,0.06,,33.21566833,-87.54406833
2:22:03 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,82,18,0.04,,33.21566833,-87.54406833
2:22:04 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,79,18,0.04,,33.21566833,-87.54406833
2:22:05 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,75,18,0.06,,33.21566833,-87.54406833
2:22:06 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,74,18,0.06,,33.21566833,-87.54406833
2:22:07 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,75,22,0.14,,33.21566833,-87.54406833
2:22:09 PM,33,12,56.406,North,-87,32,38.646,West,92.4,0,76,19,0.09,,33.21566833,-87.54406833
2:22:10 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,80,19,0.06,,33.21566833,-87.54406833
2:22:11 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,82,19,0.04,,33.21566833,-87.54406833
2:22:12 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,81,19,0.04,,33.21566833,-87.54406833
2:22:13 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,80,19,0.06,,33.21566833,-87.54406833
2:22:14 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,78,19,0.06,,33.21566833,-87.54406833
2:22:15 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,76,19,0.04,,33.21566833,-87.54406833
2:22:16 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,74,19,0.04,,33.21566833,-87.54406833
2:22:17 PM,33,12,56.406,North,-87,32,38.646,West,92.3,0,72,19,0.06,,33.21566833,-87.54406833
2:22:18 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,70,19,0.06,,33.21567000,-87.54406833
2:22:20 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,74,19,0.04,,33.21567000,-87.54406833
2:22:21 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,78,19,0.04,,33.21567000,-87.54406833
2:22:22 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,79,19,0.04,,33.21567000,-87.54406833
2:22:23 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,78,19,0.04,,33.21567000,-87.54406833
2:22:24 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,77,19,0.04,,33.21567000,-87.54406833
2:22:25 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,74,19,0.03,,33.21567000,-87.54406833
2:22:26 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,72,19,0.04,,33.21567000,-87.54406833
2:22:27 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,71,19,0.07,,33.21567000,-87.54406833
2:22:28 PM,33,12,56.412,North,-87,32,38.646,West,92.3,0,70,19,0.06,,33.21567000,-87.54406833
2:22:29 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,73,18,0.06,,33.21567000,-87.54406833
2:22:30 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,76,19,0.04,,33.21567000,-87.54406833
2:22:31 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,78,19,0.06,,33.21567000,-87.54406833
2:22:32 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,78,20,0.06,,33.21567000,-87.54406833
2:22:34 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,76,19,0.06,,33.21567000,-87.54406833
2:22:35 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,74,19,0.06,,33.21567000,-87.54406833
2:22:36 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,73,19,0.04,,33.21567000,-87.54406833
2:22:37 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,72,20,0.06,,33.21567000,-87.54406833
2:22:38 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,71,20,0.07,,33.21567000,-87.54406833
2:22:39 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,74,18,0.08,,33.21567000,-87.54406833
2:22:40 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,77,18,0.07,,33.21567000,-87.54406833
2:22:41 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,80,15,0.09,,33.21567000,-87.54406833
2:22:42 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,83,17,0.1,,33.21567000,-87.54406833
2:22:43 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,83,19,0.12,,33.21567000,-87.54406833
2:22:44 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,83,20,0.13,,33.21567000,-87.54406833
2:22:45 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,81,20,0.06,,33.21567000,-87.54406833
2:22:46 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,78,21,0.06,,33.21567000,-87.54406833
2:22:48 PM,33,12,56.412,North,-87,32,38.646,West,92.2,0,76,21,0.07,,33.21567000,-87.54406833
2:22:49 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,74,21,0.07,,33.21567000,-87.54406667
2:22:50 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,74,20,0.06,,33.21567000,-87.54406667
2:22:51 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,76,20,0.06,,33.21567000,-87.54406667
2:22:52 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,76,19,0.06,,33.21567000,-87.54406667
2:22:53 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,77,19,0.04,,33.21567000,-87.54406667
2:22:54 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,77,19,0.06,,33.21567000,-87.54406667
2:22:55 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,76,18,0.1,,33.21567000,-87.54406667
2:22:56 PM,33,12,56.412,North,-87,32,38.64,West,92.2,0,78,18,0.08,,33.21567000,-87.54406667
2:22:57 PM,33,12,56.418,North,-87,32,38.64,West,92.2,0,84,19,0.07,,33.21567167,-87.54406667
2:22:58 PM,33,12,56.418,North,-87,32,38.64,West,92.2,0,87,20,0.06,,33.21567167,-87.54406667
2:22:59 PM,33,12,56.418,North,-87,32,38.64,West,92.1,0,87,21,0.06,,33.21567167,-87.54406667
2:23:00 PM,33,12,56.418,North,-87,32,38.64,West,92.1,0,83,20,0.06,,33.21567167,-87.54406667
2:23:02 PM,33,12,56.418,North,-87,32,38.64,West,92.1,0,81,20,0.06,,33.21567167,-87.54406667
2:23:03 PM,33,12,56.418,North,-87,32,38.64,West,92.2,0,80,21,0.12,,33.21567167,-87.54406667
2:23:04 PM,33,12,56.418,North,-87,32,38.64,West,92.2,0,79,21,0.04,,33.21567167,-87.54406667
2:23:05 PM,33,12,56.418,North,-87,32,38.64,West,92.2,0,78,22,0.06,,33.21567167,-87.54406667
2:23:06 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,80,22,0.04,,33.21567167,-87.54406500
2:23:07 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,81,22,0.06,,33.21567167,-87.54406500
2:23:08 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,81,22,0.04,,33.21567167,-87.54406500
2:23:09 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,80,21,0.06,,33.21567167,-87.54406500
2:23:10 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,79,21,0.04,,33.21567167,-87.54406500
2:23:11 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,75,21,0.06,,33.21567167,-87.54406500
2:23:12 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,75,21,0.06,,33.21567167,-87.54406500
2:23:13 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,75,21,0.06,,33.21567167,-87.54406500
2:23:14 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,76,21,0.06,,33.21567167,-87.54406500
2:23:16 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,78,21,0.07,,33.21567167,-87.54406500
2:23:17 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,78,21,0.04,,33.21567167,-87.54406500
2:23:18 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,78,21,0.04,,33.21567167,-87.54406500
2:23:19 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,78,21,0.04,,33.21567167,-87.54406500
2:23:20 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,76,21,0.04,,33.21567167,-87.54406500
2:23:21 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,75,21,0.06,,33.21567167,-87.54406500
2:23:22 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,74,21,0.06,,33.21567167,-87.54406500
2:23:23 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,73,21,0.07,,33.21567167,-87.54406500
2:23:24 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,77,21,0.06,,33.21567167,-87.54406500
2:23:25 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,79,21,0.04,,33.21567167,-87.54406500
2:23:26 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,80,21,0.04,,33.21567167,-87.54406500
2:23:27 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,81,21,0.07,,33.21567167,-87.54406500
2:23:28 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,81,21,0.08,,33.21567167,-87.54406500
2:23:29 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,81,21,0.04,,33.21567167,-87.54406500
2:23:31 PM,33,12,56.418,North,-87,32,38.634,West,92.2,0,79,21,0.03,,33.21567167,-87.54406500
2:23:32 PM,33,12,56.424,North,-87,32,38.634,West,92.2,0,77,20,0.04,,33.21567333,-87.54406500
2:23:33 PM,33,12,56.424,North,-87,32,38.634,West,92.2,0,78,16,0.19,,33.21567333,-87.54406500
2:23:34 PM,33,12,56.424,North,-87,32,38.634,West,92.2,0,81,15,0.19,,33.21567333,-87.54406500
2:23:35 PM,33,12,56.424,North,-87,32,38.634,West,92.2,0,83,15,0.15,,33.21567333,-87.54406500
2:23:36 PM,33,12,56.424,North,-87,32,38.634,West,92.2,0,85,15,0.12,,33.21567333,-87.54406500
2:23:37 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,86,14,0.08,,33.21567333,-87.54406500
2:23:38 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,86,14,0.08,,33.21567333,-87.54406500
2:23:39 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,82,14,0.07,,33.21567333,-87.54406500
2:23:41 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,80,14,0.06,,33.21567333,-87.54406500
2:23:42 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,78,14,0.07,,33.21567333,-87.54406500
2:23:43 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,78,17,0.1,,33.21567333,-87.54406500
2:23:44 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,79,20,0.13,,33.21567333,-87.54406500
2:23:45 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,80,21,0.1,,33.21567333,-87.54406500
2:23:46 PM,33,12,56.424,North,-87,32,38.634,West,92.1,0,80,22,0.06,,33.21567333,-87.54406500
2:23:47 PM,33,12,56.424,North,-87,32,38.634,West,92,0,82,23,0.06,,33.21567333,-87.54406500
2:23:48 PM,33,12,56.424,North,-87,32,38.634,West,92,0,81,23,0.06,,33.21567333,-87.54406500
2:23:49 PM,33,12,56.424,North,-87,32,38.634,West,92,0,80,23,0.06,,33.21567333,-87.54406500
2:23:50 PM,33,12,56.424,North,-87,32,38.628,West,92,0,75,22,0.06,,33.21567333,-87.54406333
2:23:51 PM,33,12,56.424,North,-87,32,38.628,West,92,0,73,21,0.12,,33.21567333,-87.54406333
2:23:52 PM,33,12,56.424,North,-87,32,38.628,West,92,0,74,21,0.13,,33.21567333,-87.54406333
2:23:53 PM,33,12,56.424,North,-87,32,38.628,West,91.9,0,75,21,0.06,,33.21567333,-87.54406333
2:23:55 PM,33,12,56.424,North,-87,32,38.628,West,91.9,0,76,18,0.08,,33.21567333,-87.54406333
2:23:56 PM,33,12,56.424,North,-87,32,38.628,West,91.9,0,77,17,0.07,,33.21567333,-87.54406333
2:23:57 PM,33,12,56.43,North,-87,32,38.628,West,92,0,78,17,0.06,,33.21567500,-87.54406333
2:23:58 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,16,0.04,,33.21567500,-87.54406333
2:23:59 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,17,0.04,,33.21567500,-87.54406333
2:24:00 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,15,0.04,,33.21567500,-87.54406333
2:24:01 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,15,0.04,,33.21567500,-87.54406333
2:24:02 PM,33,12,56.43,North,-87,32,38.628,West,92,0,78,15,0.03,,33.21567500,-87.54406333
2:24:03 PM,33,12,56.43,North,-87,32,38.628,West,92,0,74,15,0.04,,33.21567500,-87.54406333
2:24:04 PM,33,12,56.43,North,-87,32,38.628,West,92,0,73,15,0.04,,33.21567500,-87.54406333
2:24:05 PM,33,12,56.43,North,-87,32,38.628,West,92,0,70,15,0.03,,33.21567500,-87.54406333
2:24:06 PM,33,12,56.43,North,-87,32,38.628,West,92,0,72,15,0.03,,33.21567500,-87.54406333
2:24:07 PM,33,12,56.43,North,-87,32,38.628,West,92,0,74,15,0.04,,33.21567500,-87.54406333
2:24:09 PM,33,12,56.43,North,-87,32,38.628,West,92,0,76,15,0.04,,33.21567500,-87.54406333
2:24:10 PM,33,12,56.43,North,-87,32,38.628,West,92,0,78,15,0.04,,33.21567500,-87.54406333
2:24:11 PM,33,12,56.43,North,-87,32,38.628,West,92,0,79,15,0.04,,33.21567500,-87.54406333
2:24:12 PM,33,12,56.43,North,-87,32,38.628,West,92,0,77,15,0.1,,33.21567500,-87.54406333
2:24:13 PM,33,12,56.43,North,-87,32,38.628,West,92,0,74,15,0.03,,33.21567500,-87.54406333
2:24:14 PM,33,12,56.43,North,-87,32,38.628,West,92,0,73,15,0.04,,33.21567500,-87.54406333
2:24:15 PM,33,12,56.43,North,-87,32,38.628,West,92,0,71,15,0.04,,33.21567500,-87.54406333
2:24:16 PM,33,12,56.43,North,-87,32,38.628,West,92,0,73,15,0.07,,33.21567500,-87.54406333
2:24:17 PM,33,12,56.43,North,-87,32,38.628,West,92,0,77,17,0.04,,33.21567500,-87.54406333
2:24:18 PM,33,12,56.43,North,-87,32,38.628,West,92,0,77,16,0.07,,33.21567500,-87.54406333
2:24:20 PM,33,12,56.43,North,-87,32,38.628,West,92,0,79,14,0.12,,33.21567500,-87.54406333
2:24:21 PM,33,12,56.43,North,-87,32,38.628,West,92,0,80,15,0.04,,33.21567500,-87.54406333
2:24:22 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,14,0.06,,33.21567500,-87.54406333
2:24:23 PM,33,12,56.43,North,-87,32,38.628,West,92,0,82,12,0.09,,33.21567500,-87.54406333
2:24:24 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,11,0.1,,33.21567500,-87.54406333
2:24:25 PM,33,12,56.43,North,-87,32,38.628,West,92,0,82,10,0.09,,33.21567500,-87.54406333
2:24:26 PM,33,12,56.43,North,-87,32,38.628,West,92,0,82,11,0.07,,33.21567500,-87.54406333
2:24:27 PM,33,12,56.43,North,-87,32,38.628,West,92,0,82,11,0.04,,33.21567500,-87.54406333
2:24:28 PM,33,12,56.43,North,-87,32,38.628,West,92,0,83,14,0.18,,33.21567500,-87.54406333
2:24:29 PM,33,12,56.43,North,-87,32,38.628,West,92,0,83,19,0.19,,33.21567500,-87.54406333
2:24:30 PM,33,12,56.43,North,-87,32,38.628,West,92,0,84,23,0.12,,33.21567500,-87.54406333
2:24:31 PM,33,12,56.43,North,-87,32,38.628,West,92,0,84,25,0.08,,33.21567500,-87.54406333
2:24:32 PM,33,12,56.43,North,-87,32,38.628,West,92,0,81,25,0.06,,33.21567500,-87.54406333
2:24:33 PM,33,12,56.43,North,-87,32,38.628,West,92,0,79,26,0.06,,33.21567500,-87.54406333
2:24:34 PM,33,12,56.43,North,-87,32,38.628,West,92,0,75,26,0.06,,33.21567500,-87.54406333
